🕘️更新时间,#genre#
天映经典,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=1919463
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8
天映经典,https://cdn10.123.rr.kg/163189/ccm/
天映经典,http://o11.163189.xyz/stream/live/ccm/
天映经典,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial2
千禧经典,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
PopC,http://47.242.63.189:2202/1234.php?id=22&s=1
PopC,http://47.242.63.189:2203/1234.php?id=22&s=1
PopC,http://tl.061833.xyz/tl/popc
PopC,https://smt.pixman.us.ci/proxy/66d3b7594776ed7e.m3u8
PopC,https://iptv.852851.xyz/ch/daeefde9dc8798b55bca340479357ebf/master.m3u8
PopC,http://tv123.cc.cd/live.php?ch=553&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=c4c8d72181fcae8656dd5682c15486ed5c5f6b20df8439e92aded5390c88be1c
PopC,http://tv123.cc.cd/live.php?ch=1771&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=cab6fea79f0f4568d762223c709bfe6f655ba1a6d81e7e2344853fd7f1519221
HOY77,https://cdn.123.rr.kg/163189/hoy
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY78,https://cdn.123.rr.kg/163189/hoy78
HOY78,https://cdn.163189.xyz/163189/hoy78
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳亚卫视,http://cdn9.163189.xyz/live/as/stream.m3u8
澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视澳门,https://cdn6.123.rr.kg/163189/asam
澳视澳门,https://hls-gateway.vpstv.net/streams/708913.m3u8
澳视澳门,https://cdn.qd.je/163189/asam

🌿新马,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://hls-gateway.vpstv.net/streams/709497.m3u8
CNA,https://hls-gateway.vpstv.net/streams/476307.m3u8
Astro QJ,http://o11.163189.xyz/stream/live/qj/
Astro QJ,https://o11.163189.xyz/stream/live/qj/
Astro QJ,https://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro QJ,http://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro AEC,http://o11.163189.xyz/stream/live/aec/
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AEC,http://smt.1678520.xyz/smt3.2.3.php?id=AEC
Astro AEC,https://hls-gateway.vpstv.net/streams/709009.m3u8

🌐台讯,#genre#
中天新闻,http://45.192.97.170:8880/play/1272.m3u8
中天新闻,http://173.208.234.146/live/ctinews.m3u8
中天新闻,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
中天新闻,https://hls-gateway.vpstv.net/streams/477695.m3u8
中天新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv009&token=https://t.me/GPT_858
中天新闻,https://ed6e-f4b7-af48-6d55.kylintv.tv/live/cti_iphone.m3u8
中天新闻,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1784702901150
中天新闻,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv009&token=xiatianshigou
中天新闻,https://4gtv.158.qzz.io/163189/612531e0-184b-40f1-b9ec-8157d4c44935/
TVBS新闻,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
TVBS新闻,https://t.freetv.fun/live/tvbsxin-wen-1-2.m3u8
TVBS新闻,https://t.freetv.fun/live/tvbsxin-wen-1.m3u8
TVBS新闻,https://t.freetv.fun/live/tvbsxin-wen-1-1.m3u8
TVBS新闻,https://t.freetv.fun/live/tvbsxin-wen.m3u8
TVBS新闻,https://d2jc41c1shgcol.cloudfront.net/live/tvbsnewsqt/playlist.m3u8
TVBS新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072
TVBS新闻,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
TVBS新闻,https://4g.158.qzz.io/163189/351e8567ea4a6f99
TVBS亚洲,https://t.freetv.fun/live/tvbsya-zhou-1.m3u8
TVBS亚洲,https://t.freetv.fun/live/tvbsya-zhou.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://tv123.cc.cd/live.php?ch=1598&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=8102e0c270947f8acec3ac72dd144188bca69f11534922b1663a28a2732f4bc8
东森新闻,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1782639885837
东森新闻,https://hls-gateway.vpstv.net/streams/476998.m3u8
东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen.m3u8
东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen-1.ts
寰宇新闻,http://45.192.97.170:8880/play/1273.m3u8
寰宇新闻,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837
寰宇新闻,https://hls-gateway.vpstv.net/streams/476270.m3u8
寰宇新闻,https://litv.tzh911.qzz.io/litv.php?id=litv-longturn14&token=https://t.me/GPT_858
寰宇新闻,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1784702901150
寰宇新闻,https://www.youtube.com/watch?v=6IquAgfvYmc
寰宇新闻,https://www.youtube.com/watch?v=Ej3LQM_lTEw
寰宇新闻,https://www.youtube.com/watch?v=5SH3FDMyMzg
寰宇新闻,http://clawcloud.goiptv.de5.net/litv.php?id=litv-longturn14&token=xiatianshigou
寰宇新闻,http://tv123.cc.cd/live.php?ch=455&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=d1cca0ffdf5689ef9242ba7aed1b05f0056995a4fda594a72934ba3e4502c2d2
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻,https://hls-gateway.vpstv.net/streams/476268.m3u8
台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-1.ts
台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-2.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://211.72.174.95:8117/0.ts
民视新闻,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1782639885837
民视新闻,https://hls-gateway.vpstv.net/streams/479210.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen-1.ts
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
华视新闻,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837
华视新闻,https://hls-gateway.vpstv.net/streams/476266.m3u8
华视新闻,https://t.freetv.fun/live/hua-shi-xin-wen.m3u8
三立新闻,http://220.135.64.124:5050/4gtv-live089/index.m3u8?proxy=true
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8
三立新闻,https://t.freetv.fun/live/san-li-xin-wen.m3u8
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8
靖天资讯,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv065
靖天资讯,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp6LOH6KiK5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
靖天资讯,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv065
靖天资讯,http://4gtv.cnlive.club/channel/3fae463b/index.m3u8?q=1782639885837
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858

🌐台综,#genre#
台视,rtmp://f13h.mine.nu/sat/tv071
台视,rtmp://f13h.mine.nu:1935/sat/tv071
台视,http://74.91.26.218:82/live/ttv.m3u8
台视,https://hls-gateway.vpstv.net/streams/476982.m3u8
台视,https://t.freetv.fun/live/tai-shi-1-1.ts
台视,https://t.freetv.fun/live/tai-shi.ts
中视,http://74.91.26.218:82/live/ctv.m3u8
中视,http://45.192.97.170:8880/play/1247.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
中视,http://49.232.143.177:80/pyxg/hmy.php?id=中視&key=***
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1782639885837
中视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv040&token=https://t.me/GPT_858
中视,https://hls-gateway.vpstv.net/streams/476983.m3u8
中视,https://t.freetv.fun/live/zhong-shi-2.ts
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1784702901150
中视,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv040&token=xiatianshigou
华视,http://45.192.97.170:8880/play/1248.m3u8
华视,http://74.91.26.218:82/live/cts.m3u8
华视,http://49.232.143.177:80/pyxg/hmy.php?id=華視&key=***
华视,https://ed6e-f4b7-af48-6d55.kylintv.tv/live/ctshd_iphone.m3u8
华视,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1782639885837
华视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv041&token=https://t.me/GPT_858
华视,https://hls-gateway.vpstv.net/streams/476985.m3u8
华视,https://t.freetv.fun/live/hua-shi-2.ts
华视,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1784702901150
华视,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv041&token=xiatianshigou
三立台湾,https://hls-gateway.vpstv.net/streams/477050.m3u8
三立台湾,http://free.cnlive.club/channel/642f20a/index.m3u8
三立台湾,https://www.youtube.com/watch
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
东森超视,http://tv123.cc.cd/live.php?ch=1608&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=ad1fc489b96f19c9477d48d5828f6b5fab53201c1dc512431408283693b7d8b7
东森综合,http://47.242.63.189:2203/1234.php?id=19&s=4
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8
东森综合,http://free.cnlive.club/channel/n31b0a4/index.m3u8
中天综合,https://hls-gateway.vpstv.net/streams/477084.m3u8
靖天综合,http://4gtv.cnlive.club/channel/3f6ecb92/index.m3u8?q=1782639885837
靖天综合,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv046&token=https://t.me/GPT_858
靖天综合,https://hls-gateway.vpstv.net/streams/476259.m3u8
八大精彩,https://hls-gateway.vpstv.net/streams/477035.m3u8
TVBS精彩,https://hls-gateway.vpstv.net/streams/477075.m3u8
三立都会,https://hls-gateway.vpstv.net/streams/476232.m3u8
三立国际,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=156390
国兴卫视,https://hls-gateway.vpstv.net/streams/476971.m3u8
靖天国际,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv063&token=https://t.me/GPT_858
靖天国际,https://hls-gateway.vpstv.net/streams/476254.m3u8

🌐台娱,#genre#
民视综艺,http://4gtv.cnlive.club/channel/nc46cff5/index.m3u8?q=1782639885837
TVBS欢乐,http://45.192.97.170:8880/play/1327.m3u8
TVBS欢乐,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
TVBS欢乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068
TVBS欢乐,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
爱尔达娱乐,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv070&token=https://t.me/GPT_858
爱尔达娱乐,https://hls-gateway.vpstv.net/streams/708922.m3u8
中天娱乐,https://hls-gateway.vpstv.net/streams/476996.m3u8
中天娱乐,https://t.freetv.fun/live/zhong-tian-yu-le.m3u8
MTV LIVE,https://hls-gateway.vpstv.net/streams/709109.m3u8

🌐台剧,#genre#
东森戏剧,https://hls-gateway.vpstv.net/streams/476994.m3u8
ELTA影剧,https://hls-gateway.vpstv.net/streams/476282.m3u8
纬来戏剧,https://hls-gateway.vpstv.net/streams/477067.m3u8
靖天戏剧,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058
靖天戏剧,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5oiy5YqH5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
靖天戏剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv058
靖天戏剧,http://4gtv.cnlive.club/channel/3f07b409/index.m3u8?q=1782639885837
靖天戏剧,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv058&token=https://t.me/GPT_858
靖天戏剧,https://t.freetv.fun/live/jing-tian-xi-ju.m3u8
靖洋戏剧,http://4gtv.cnlive.club/channel/48117ce7/index.m3u8?q=1782639885837
靖洋戏剧,https://cdn12.178.indevs.in/163189/25084ef5a2662aad
靖洋戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv045&token=https://t.me/GPT_858
靖洋戏剧,https://hls-gateway.vpstv.net/streams/476285.m3u8
靖洋戏剧,https://t.freetv.fun/live/jing-yang-xi-ju.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华戏剧,https://hls-gateway.vpstv.net/streams/476293.m3u8
龙华偶像,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34830
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华偶像,https://cdn8.123.rr.kg/163189/lhox
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://hls-gateway.vpstv.net/streams/708930.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华日韩,https://cdn8.123.rr.kg/163189/lhrh
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://hls-gateway.vpstv.net/streams/476231.m3u8
龙华日韩,http://clawcloud.goiptv.de5.net/litv.php?id=litv-xinchuang11&token=xiatianshigou
龙华日韩,https://litv.tzh911.qzz.io/litv.php?id=litv-longturn11&token=https://t.me/GPT_858
龙华日韩,https://iptv.852851.xyz/ch/b55884742800a3ac267333601d531c9e/master.m3u8
龙华日韩,http://tv123.cc.cd/live.php?ch=1748&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=88ac0da2f0f71f31bc3d9c1279462c3fa7d7ac96d5af9c3fdf20ae16bf35f9e3
八大戏剧,https://hls-gateway.vpstv.net/streams/488934.m3u8
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8
天映经典,https://cdn10.123.rr.kg/163189/ccm/
天映经典,http://o11.163189.xyz/stream/live/ccm/
天映经典,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial2
民视影剧,https://t.freetv.fun/live/min-shi-ying-ju.php
采昌影剧,http://4gtv.cnlive.club/channel/n97ba44a/index.m3u8?q=1782639885837
采昌影剧,https://cdn12.178.indevs.in/163189/0a6204ed0261460c
采昌影剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv049&token=https://t.me/GPT_858
采昌影剧,https://t.freetv.fun/live/cai-chang-ying-ju.m3u8
公视戏剧,https://hls-gateway.vpstv.net/streams/476298.m3u8

🎬台影,#genre#
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影,https://smt.1678520.xyz/163189/dsdy
东森电影,https://smt.1678520.xyz/163189/a2c09ea65fb10aa2
东森电影,https://cdn.qd.je/163189/dsdy
东森电影,https://smart.dxjc.pp.ua/smart.php?id=ettvmovie&token=tmxk
东森电影,http://free.cnlive.club/channel/n5502f4/index.m3u8
东森电影,http://tv123.cc.cd/live.php?ch=2185&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=51405616872331c8bb2d5a5d3ab8638caedbecc2298b7c23cadbf189d67d5818
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8
东森洋片,https://smt.858.qzz.io/Smart.php?id=ettvwestern
纬来电影,http://47.242.63.189:2203/1234.php?id=30&s=4
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8
纬来电影,https://smart.pendy.dpdns.org/Smart.php?id=videolandmovie
纬来电影,http://tv123.cc.cd/live.php?ch=1699&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=dafc7f341aa6bb27e6022727661aee19c9d756701e944423e042afe9ea275615
星卫电影,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34788
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华电影,https://hls-gateway.vpstv.net/streams/476300.m3u8
龙华洋片,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34828
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
龙华洋片,https://hls-gateway.vpstv.net/streams/477076.m3u8
靖天电影,http://45.192.97.170:8880/play/1291.m3u8
靖天电影,https://hls-gateway.vpstv.net/streams/476290.m3u8
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv061&token=https://t.me/GPT_858
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1784702901150
靖天电影,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv061&token=xiatianshigou
靖天电影,https://4gtv.158.qzz.io/163189/ac91480e-8572-41b6-af5d-2421f2bf0d78/
靖天电影,http://tv123.cc.cd/live.php?ch=1713&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=3c3c8c679b54f78bf0189c74661a93898f996f5b377822bfeec3f4baf62cdab8
靖天电影,http://tv123.cc.cd/live.php?ch=96&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=a909162a4f4a23b88c8c624782fd9e8c457107474ce883846d1efa3cabb049e6
靖天电影,http://tv123.cc.cd/live.php?ch=1413&sid=c512ec5c4e8ba4bc6eac5305847df5f7&exp=1786806715&sig=465b0b76dc21f25d81ef812f6cc82b15d1cf7a67231149586bd71c9de57b8598
靖天映画,http://47.242.63.189:2203/1234.php?id=40&s=4
靖天映画,http://45.192.97.170:8880/play/1222.m3u8
靖天映画,https://hls-gateway.vpstv.net/streams/476302.m3u8
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055
靖天映画,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv055/index.m3u8
靖天映画,https://4gtv.dxjc.pp.ua/4gtv-4gtv055/index.m3u8
靖天映画,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5pig55Wr&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
靖天映画,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1782639885837
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天映画,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv055&token=https://t.me/GPT_858
龙祥电影,https://smt.858.qzz.io/Smart.php?id=lungxiangtime_twn
美亚电影,http://47.242.63.189:2203/1234.php?id=36&s=3
美亚电影,http://47.242.63.189:2203/1234.php?id=19&s=1
美亚电影,http://zjrtv.vip/live/?tbs=mydy
美亚电影,https://hls-gateway.vpstv.net/streams/476212.m3u8
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8
美亚电影,https://hls-gateway.vpstv.net/streams/708901.m3u8
美亚电影,https://t.freetv.fun/live/mei-ya-dian-ying.m3u8
壹电影,https://hls-gateway.vpstv.net/streams/476280.m3u8
影迷数位电影,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1782639885837
影迷数位电影,https://cdn12.178.indevs.in/163189/a643783ec587540e
影迷数位电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv011&token=https://t.me/GPT_858
影迷数位电影,https://hls-gateway.vpstv.net/streams/708907.m3u8
影迷数位电影,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8
HBO,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34571
HBO,https://hls-gateway.vpstv.net/streams/476278.m3u8
HBO,https://hls-gateway.vpstv.net/streams/476974.m3u8
HBO,https://hls-gateway.vpstv.net/streams/709103.m3u8
HBO,https://hls-gateway.vpstv.net/streams/709583.m3u8
HBO,https://hls-gateway.vpstv.net/streams/602196.m3u8
HBO Family,https://hls-gateway.vpstv.net/streams/477727.m3u8
HBO Hits,https://hls-gateway.vpstv.net/streams/709552.m3u8
HBO Hits,https://hls-gateway.vpstv.net/streams/709585.m3u8
HBO Signature,https://hls-gateway.vpstv.net/streams/476634.m3u8
HBO Signature,https://hls-gateway.vpstv.net/streams/477731.m3u8
AXN,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34597
AXN,https://hls-gateway.vpstv.net/streams/709502.m3u8
AXN,https://hls-gateway.vpstv.net/streams/476871.m3u8
AXN,https://hls-gateway.vpstv.net/streams/602163.m3u8
AXN,https://hls-gateway.vpstv.net/streams/477730.m3u8
FX,https://hls-gateway.vpstv.net/streams/709298.m3u8
CINEMAX,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34928
CINEMAX,https://hls-gateway.vpstv.net/streams/476283.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/709553.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/477811.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/709596.m3u8
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1782639885837
CinemaWorld,https://cdn12.178.indevs.in/163189/6086cfe7a9756110

🌎外语,#genre#
CNN,http://d029dcec.kazmazpaz.ru/iptv/FHKC2D3GGKYK3Q/6499/index.m3u8
CNN,https://jmp2.uk/sam-GBBD8000016N.m3u8
CNN,https://jmp2.uk/stvp-ATBD800001VA
CNN,https://jmp2.uk/stvp-GBBD8000016N
CNN,https://hls-gateway.vpstv.net/streams/709560.m3u8
CNN,https://hls-gateway.vpstv.net/streams/709107.m3u8
CNN,https://hls-gateway.vpstv.net/streams/709575.m3u8
CNN,https://hls-gateway.vpstv.net/streams/488932.m3u8
BBC,https://hls-gateway.vpstv.net/streams/709168.m3u8
Sky News,https://i.mjh.nz/SamsungTVPlus/USBB52000022Q.m3u8
Sky News,https://jmp2.uk/stvp-USBB52000022Q
Sky News,https://jmp2.uk/stvp-GB3300002NF
Sky News,https://hls-gateway.vpstv.net/streams/709558.m3u8
Sky News,https://hls-gateway.vpstv.net/streams/709647.m3u8
Sky News,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
Bloomberg,https://hls-gateway.vpstv.net/streams/476638.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://hls-gateway.vpstv.net/streams/709497.m3u8
CNA,https://hls-gateway.vpstv.net/streams/476307.m3u8
MovieSphere,https://plexaaaaa-moviesphere-plex-efzys.amagi.tv/playlist/plexaaaaa-moviesphere-plex/playlist.m3u8
MovieSphere,https://i.mjh.nz/SamsungTVPlus/USBD17000117B.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/476283.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/709553.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/477811.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/709596.m3u8

🎬影剧,#genre#
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
CHC家庭影院,http://www.ikerobot.com:1234/644368373
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC动作电影,http://120.238.84.45:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
NewTV惊悚悬疑,https://live.264788.xyz/channel/newtvjingsongxuanyi?streamid=cefe64289cde2680e596ee3c1c6a4bf2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV惊悚悬疑,https://live.264788.xyz/channel/newtvjingsongxuanyi?streamid=082a2e30e260e629bde8f58d4861bee0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
NewTV动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
NewTV动作电影,http://ott.mobaibox.com/PLTV/-/224/3221227606/index.m3u8
NewTV古装剧场,http://123.118.55.165:45237/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0

🔞🍁🌺🌎🌸,#genre#
松视2,https://hls-gateway.vpstv.net/streams/709044.m3u8
松视3,https://hls-gateway.vpstv.net/streams/709084.m3u8
彩虹电影,https://hls-gateway.vpstv.net/streams/709038.m3u8
HAPPY,https://hls-gateway.vpstv.net/streams/709091.m3u8
惊艳,https://hls-gateway.vpstv.net/streams/709041.m3u8
